Entity,Code,Day,Monthly CO2 emissions from international aviation,Monthly CO2 emissions from domestic aviation,Monthly CO2 total emissions from aviation
Nicaragua,NIC,2021-09-15,2894.14,,
Nicaragua,NIC,2021-10-15,2942.69,,
Nicaragua,NIC,2021-11-15,3130.42,2.01186,3132.432
Nicaragua,NIC,2021-12-15,4165.91,113.907,4279.8174
Nicaragua,NIC,2022-01-15,4496.63,6.03557,4502.6655
Nicaragua,NIC,2022-02-15,5636.75,66.2741,5703.024
Nicaragua,NIC,2022-03-15,6584.99,4.02371,6589.014
Nicaragua,NIC,2022-04-15,5920.01,76.0789,5996.089
Nicaragua,NIC,2022-05-15,4807.36,,
Nicaragua,NIC,2022-06-15,5485.73,,
Nicaragua,NIC,2022-07-15,5895.71,,
Nicaragua,NIC,2022-08-15,5796.14,2.01186,5798.152
Nicaragua,NIC,2022-09-15,6122.26,,
Nicaragua,NIC,2022-10-15,7092.12,100.914,7193.034
Nicaragua,NIC,2022-11-15,8038.45,4.02371,8042.474
Nicaragua,NIC,2022-12-15,7760.94,,
Nicaragua,NIC,2023-01-15,6791.67,8.79225,6800.4624
Nicaragua,NIC,2023-02-15,6251.22,,
Nicaragua,NIC,2023-03-15,8044.74,1167.65,9212.391
Niger,NER,2019-01-15,6690.67,,
Niger,NER,2019-02-15,6034.04,,
Niger,NER,2019-03-15,6005.62,,
Niger,NER,2019-04-15,7079.24,,
Niger,NER,2019-05-15,8257.85,,
Niger,NER,2019-06-15,7985.5,,
Niger,NER,2019-07-15,8952.29,,
Niger,NER,2019-08-15,8582.06,,
Niger,NER,2019-09-15,7767.47,,
Niger,NER,2019-10-15,7841.63,,
Niger,NER,2019-11-15,7375.65,,
Niger,NER,2019-12-15,7707.81,,
Niger,NER,2020-01-15,7879.18,,
Niger,NER,2020-02-15,6876.69,,
Niger,NER,2020-03-15,4524.87,,
Niger,NER,2020-04-15,1214.49,,
Niger,NER,2020-05-15,1428.8,,
Niger,NER,2020-06-15,1485.94,,
Niger,NER,2020-07-15,1600.65,,
Niger,NER,2020-08-15,3754.18,,
Niger,NER,2020-09-15,4870.82,,
Niger,NER,2020-10-15,6093.22,,
Niger,NER,2020-11-15,8162.73,,
Niger,NER,2020-12-15,8148.2,,
Niger,NER,2021-01-15,7029.51,,
Niger,NER,2021-02-15,6729.16,,
Niger,NER,2021-03-15,8112.37,,
Niger,NER,2021-04-15,6356.56,,
Niger,NER,2021-05-15,5928.74,,
Niger,NER,2021-06-15,6962.9,,
Niger,NER,2021-07-15,8147.56,,
Niger,NER,2021-08-15,6875.07,,
Niger,NER,2021-09-15,7728.43,,
Niger,NER,2021-10-15,8308.2,,
Niger,NER,2021-11-15,7420.03,,
Niger,NER,2021-12-15,6715.04,,
Niger,NER,2022-01-15,6359.25,,
Niger,NER,2022-02-15,7500.31,,
Niger,NER,2022-03-15,6343.35,,
Niger,NER,2022-04-15,6913.45,,
Niger,NER,2022-05-15,6570.91,,
Niger,NER,2022-06-15,9211.5,,
Niger,NER,2022-07-15,6845.84,,
Niger,NER,2022-08-15,8410.41,,
Niger,NER,2022-09-15,7403.41,,
Niger,NER,2022-10-15,7356.83,,
Niger,NER,2022-11-15,7398.65,,
Niger,NER,2022-12-15,7419.4,,
Niger,NER,2023-01-15,7630.65,,
Niger,NER,2023-02-15,7513.53,,
Niger,NER,2023-03-15,7666.26,,
Nigeria,NGA,2019-01-15,87703.7,10579.2,98282.91
Nigeria,NGA,2019-02-15,76131.2,10874,87005.2
Nigeria,NGA,2019-03-15,75396.3,12009.1,87405.4
Nigeria,NGA,2019-04-15,79450.5,12227.1,91677.6
Nigeria,NGA,2019-05-15,80893.8,10879.2,91773
Nigeria,NGA,2019-06-15,83198.8,14688.3,97887.09
Nigeria,NGA,2019-07-15,89496.5,14980.5,104477
Nigeria,NGA,2019-08-15,94337.8,12741.6,107079.4
Nigeria,NGA,2019-09-15,89147.8,12503,101650.8
Nigeria,NGA,2019-10-15,89503.2,16234,105737.2
Nigeria,NGA,2019-11-15,88434,16688.7,105122.7
Nigeria,NGA,2019-12-15,101208,18349.9,119557.9
Nigeria,NGA,2020-01-15,97638.1,18963.1,116601.2
Nigeria,NGA,2020-02-15,79308,16265.1,95573.1
Nigeria,NGA,2020-03-15,61401.4,13503.4,74904.8
Nigeria,NGA,2020-04-15,3963.27,590.308,4553.578
Nigeria,NGA,2020-05-15,6260.05,1534.11,7794.1597
Nigeria,NGA,2020-06-15,12148.9,1798.44,13947.34
Nigeria,NGA,2020-07-15,18797.6,5585.6,24383.2
Nigeria,NGA,2020-08-15,18690.2,7693.88,26384.078
Nigeria,NGA,2020-09-15,26413.2,6957.88,33371.08
Nigeria,NGA,2020-10-15,33643.5,7763.43,41406.93
Nigeria,NGA,2020-11-15,42986.9,7570.58,50557.477
Nigeria,NGA,2020-12-15,59187,11345.9,70532.9
Nigeria,NGA,2021-01-15,57344.1,9102.79,66446.89
Nigeria,NGA,2021-02-15,50698.9,7490.27,58189.168
Nigeria,NGA,2021-03-15,55056,7216.18,62272.18
Nigeria,NGA,2021-04-15,54557.7,7839.19,62396.89
Nigeria,NGA,2021-05-15,54703.3,8415.66,63118.96
Nigeria,NGA,2021-06-15,54287.9,6205.47,60493.367
Nigeria,NGA,2021-07-15,59481.6,7042.67,66524.27
Nigeria,NGA,2021-08-15,62036.2,11617.8,73654
Nigeria,NGA,2021-09-15,57350.8,12537.4,69888.2
Nigeria,NGA,2021-10-15,57859,12915.6,70774.6
Nigeria,NGA,2021-11-15,55554.8,11264.1,66818.9
Nigeria,NGA,2021-12-15,69689.1,16376.7,86065.805
Nigeria,NGA,2022-01-15,64977.5,22765.4,87742.9
Nigeria,NGA,2022-02-15,61960,19315.6,81275.6
Nigeria,NGA,2022-03-15,77113.6,16841.2,93954.8
Nigeria,NGA,2022-04-15,77770.2,11773.5,89543.7
Nigeria,NGA,2022-05-15,79027.8,9840.49,88868.29
Nigeria,NGA,2022-06-15,73873.4,8595.68,82469.08
Nigeria,NGA,2022-07-15,85160.6,12308.8,97469.4
Nigeria,NGA,2022-08-15,83212.9,9965.1,93178
Nigeria,NGA,2022-09-15,70201.5,11238.9,81440.4
Nigeria,NGA,2022-10-15,70687.6,11914.9,82602.5
Nigeria,NGA,2022-11-15,65876.6,13688.2,79564.805
Nigeria,NGA,2022-12-15,71361.2,23398.2,94759.41
Nigeria,NGA,2023-01-15,70438.5,21201.5,91640
Nigeria,NGA,2023-02-15,56521.8,17174.9,73696.7
Nigeria,NGA,2023-03-15,62080,14660.6,76740.6
North America,,2019-01-15,8234256.5,11114186,19348442
North America,,2019-02-15,7357667,10160081,17517748
North America,,2019-03-15,7717123,10910535,18627658
North America,,2019-04-15,8415512,11697063,20112576
North America,,2019-05-15,8699954,12268652,20968606
North America,,2019-06-15,8903892,12419666,21323558
North America,,2019-07-15,9401840,13037256,22439096
North America,,2019-08-15,9287822,12968942,22256764
North America,,2019-09-15,8417881,11579096,19996976
North America,,2019-10-15,8241127.5,12232848,20473976
North America,,2019-11-15,7549339,11587632,19136972
North America,,2019-12-15,8945467,12448692,21394160
North America,,2020-01-15,8396088,11621366,20017454
North America,,2020-02-15,7125344,11020599,18145944
North America,,2020-03-15,5497366,10370794,15868160
North America,,2020-04-15,1204271.2,3516055.5,4720327
North America,,2020-05-15,1822473.9,3471416.5,5293890.5
North America,,2020-06-15,1914862.5,4769314.5,6684177
North America,,2020-07-15,2235520.5,7009451.5,9244972
North America,,2020-08-15,2424850,7481212.5,9906062
North America,,2020-09-15,2527111.2,6564758,9091869
North America,,2020-10-15,2931358.5,8498476,11429834
North America,,2020-11-15,3308833.5,8505074,11813908
North America,,2020-12-15,3665425.8,8882250,12547676
North America,,2021-01-15,3519336.8,8353195,11872532
North America,,2021-02-15,3053136.5,7582611,10635748
North America,,2021-03-15,3687122.8,10342337,14029460
North America,,2021-04-15,3639239,10502299,14141538
North America,,2021-05-15,3848090.8,11440192,15288283
North America,,2021-06-15,4120588.2,12393963,16514551
North America,,2021-07-15,4666089.5,13408141,18074230
North America,,2021-08-15,4884077.5,13397752,18281830
North America,,2021-09-15,4698051.5,12452500,17150552
North America,,2021-10-15,5012689.5,12774058,17786748
North America,,2021-11-15,5278309.5,12628106,17906416
North America,,2021-12-15,5972359.5,12533236,18505596
North America,,2022-01-15,5710456.5,11890854,17601310
North America,,2022-02-15,4941720.5,11555846,16497566
North America,,2022-03-15,5949942.5,13628290,19578232
North America,,2022-04-15,6162552,13139049,19301600
North America,,2022-05-15,6458365.5,13590769,20049134
North America,,2022-06-15,6185031.5,13412946,19597978
North America,,2022-07-15,7124758,14473156,21597914
North America,,2022-08-15,7086108,14319126,21405234
North America,,2022-09-15,6544541,13606245,20150786
North America,,2022-10-15,6509139.5,14234730,20743870
North America,,2022-11-15,6217418.5,13202666,19420084
North America,,2022-12-15,6800690.5,13013503,19814194
North America,,2023-01-15,6767377,13374382,20141760
North America,,2023-02-15,5971435.5,12401688,18373124
North America,,2023-03-15,6954464,14584237,21538700
North Korea,PRK,2019-01-15,301.518,,
North Korea,PRK,2019-02-15,307.347,,
North Korea,PRK,2019-03-15,321.286,,
North Korea,PRK,2019-04-15,411.847,,
North Korea,PRK,2019-05-15,366.171,,
North Korea,PRK,2019-06-15,318.662,,
North Korea,PRK,2019-07-15,453.192,,
North Korea,PRK,2019-08-15,511.808,,
North Korea,PRK,2019-09-15,496.958,,
North Korea,PRK,2019-10-15,437.579,,
North Korea,PRK,2019-11-15,323.142,,
North Korea,PRK,2019-12-15,361.333,,
North Korea,PRK,2020-01-15,134.179,,
North Korea,PRK,2020-03-15,21.3689,,
North Macedonia,MKD,2019-01-15,8159.82,,
North Macedonia,MKD,2019-02-15,6775.45,,
North Macedonia,MKD,2019-03-15,7202.94,,
North Macedonia,MKD,2019-04-15,9105.92,,
North Macedonia,MKD,2019-05-15,10148.8,1.35925,10150.159
North Macedonia,MKD,2019-06-15,11375,,
North Macedonia,MKD,2019-07-15,13531.1,,
North Macedonia,MKD,2019-08-15,14600.2,,
North Macedonia,MKD,2019-09-15,12473.8,,
North Macedonia,MKD,2019-10-15,10894.5,,
North Macedonia,MKD,2019-11-15,8388.17,1.35925,8389.529
North Macedonia,MKD,2019-12-15,10272.3,,
North Macedonia,MKD,2020-01-15,9638.65,,
North Macedonia,MKD,2020-02-15,8616.94,,
North Macedonia,MKD,2020-03-15,5036.49,,
North Macedonia,MKD,2020-04-15,297.259,,
North Macedonia,MKD,2020-05-15,261.699,,
North Macedonia,MKD,2020-06-15,79.2648,,
North Macedonia,MKD,2020-07-15,4857.56,,
North Macedonia,MKD,2020-08-15,4908.89,,
North Macedonia,MKD,2020-09-15,3381.19,1.35925,3382.549
North Macedonia,MKD,2020-10-15,2903.6,,
North Macedonia,MKD,2020-11-15,2804.78,1.35925,2806.1392
North Macedonia,MKD,2020-12-15,3511.4,2.71849,3514.1184
North Macedonia,MKD,2021-01-15,3559.56,1.35925,3560.9192
North Macedonia,MKD,2021-02-15,2825.29,2.71849,2828.0085
North Macedonia,MKD,2021-03-15,3844.59,1.35925,3845.9492
North Macedonia,MKD,2021-04-15,4259.42,2.71849,4262.138
North Macedonia,MKD,2021-05-15,5085.55,9.51472,5095.0645
North Macedonia,MKD,2021-06-15,7238.24,13.5925,7251.8325
North Macedonia,MKD,2021-07-15,11115.6,8.15547,11123.755
North Macedonia,MKD,2021-08-15,12027,11.3064,12038.307
North Macedonia,MKD,2021-09-15,8975.41,16.3109,8991.721
North Macedonia,MKD,2021-10-15,7593.05,6.79623,7599.846
North Macedonia,MKD,2021-11-15,6319.31,,
North Macedonia,MKD,2021-12-15,8551.65,,
North Macedonia,MKD,2022-01-15,7130.32,,
North Macedonia,MKD,2022-02-15,4363.71,,
North Macedonia,MKD,2022-03-15,5973.97,,
North Macedonia,MKD,2022-04-15,8252.73,,
North Macedonia,MKD,2022-05-15,9764.35,,
North Macedonia,MKD,2022-06-15,14117.2,,
North Macedonia,MKD,2022-07-15,13273.2,,
North Macedonia,MKD,2022-08-15,11792.4,,
North Macedonia,MKD,2022-09-15,11624.2,,
North Macedonia,MKD,2022-10-15,10492.5,1.35925,10493.859
North Macedonia,MKD,2022-11-15,7224.15,1.35925,7225.5093
North Macedonia,MKD,2022-12-15,7939.95,1.35925,7941.3096
North Macedonia,MKD,2023-01-15,7841.76,1.44555,7843.205
North Macedonia,MKD,2023-02-15,7174.61,,
North Macedonia,MKD,2023-03-15,8706.71,,
Norway,NOR,2019-01-15,139300,87138.9,226438.9
Norway,NOR,2019-02-15,132224,84394.8,216618.8
Norway,NOR,2019-03-15,137657,83412.2,221069.2
Norway,NOR,2019-04-15,146849,78852.4,225701.4
Norway,NOR,2019-05-15,147120,93088,240208
Norway,NOR,2019-06-15,171679,90537.1,262216.1
Norway,NOR,2019-07-15,201002,76283.5,277285.5
Norway,NOR,2019-08-15,178296,95377.8,273673.8
Norway,NOR,2019-09-15,154468,106568,261036
Norway,NOR,2019-10-15,149028,107864,256892
Norway,NOR,2019-11-15,133084,102981,236065
Norway,NOR,2019-12-15,133043,83460.2,216503.2
Norway,NOR,2020-01-15,131582,95892.7,227474.7
Norway,NOR,2020-02-15,129457,93419.3,222876.3
Norway,NOR,2020-03-15,87963.7,74970,162933.7
Norway,NOR,2020-04-15,9569.54,34595.7,44165.24
Norway,NOR,2020-05-15,12846.3,37302.3,50148.6
Norway,NOR,2020-06-15,21148.9,48169.4,69318.3
Norway,NOR,2020-07-15,43951.7,73114.8,117066.5
Norway,NOR,2020-08-15,51367.3,72426.6,123793.91
Norway,NOR,2020-09-15,44086.4,81029.2,125115.6
Norway,NOR,2020-10-15,38708.7,102750,141458.7
Norway,NOR,2020-11-15,27962.3,92924.2,120886.5
Norway,NOR,2020-12-15,31716.2,93157.6,124873.8
Norway,NOR,2021-01-15,28359.8,87034.4,115394.2
Norway,NOR,2021-02-15,22213.6,75071,97284.6
Norway,NOR,2021-03-15,25227.9,86083.9,111311.8
Norway,NOR,2021-04-15,24981.1,84679,109660.1
Norway,NOR,2021-05-15,23558.4,86822.3,110380.695
Norway,NOR,2021-06-15,34390.4,103715,138105.4
Norway,NOR,2021-07-15,58306.4,122280,180586.4
Norway,NOR,2021-08-15,65294.5,128789,194083.5
Norway,NOR,2021-09-15,71853.8,134389,206242.8
Norway,NOR,2021-10-15,83152.2,141659,224811.2
Norway,NOR,2021-11-15,79955.1,145185,225140.1
Norway,NOR,2021-12-15,88045.1,137724,225769.1
Norway,NOR,2022-01-15,75129.2,112327,187456.2
Norway,NOR,2022-02-15,70112.7,102606,172718.7
Norway,NOR,2022-03-15,89634.4,133513,223147.4
Norway,NOR,2022-04-15,114696,134829,249525
Norway,NOR,2022-05-15,120644,161331,281975
Norway,NOR,2022-06-15,148556,138499,287055
Norway,NOR,2022-07-15,179435,121367,300802
Norway,NOR,2022-08-15,173091,153847,326938
Norway,NOR,2022-09-15,153389,163098,316487
Norway,NOR,2022-10-15,145646,158807,304453
Norway,NOR,2022-11-15,106395,129857,236252
Norway,NOR,2022-12-15,108075,115341,223416
Norway,NOR,2023-01-15,100294,116484,216778
Norway,NOR,2023-02-15,96859.3,104165,201024.3
Norway,NOR,2023-03-15,115377,129622,244999
Oceania,,2019-01-15,1766260.9,759409.2,2525670
Oceania,,2019-02-15,1565755.5,686785.9,2252541.5
Oceania,,2019-03-15,1478685.8,679290.56,2157976.2
Oceania,,2019-04-15,1518141.4,760073.5,2278215
Oceania,,2019-05-15,1476749.1,746296.5,2223045.5
Oceania,,2019-06-15,1450407.6,718777.5,2169185
Oceania,,2019-07-15,1566839,806863.44,2373702.5
Oceania,,2019-08-15,1520477.5,760908.06,2281385.5
Oceania,,2019-09-15,1459354.5,771040.5,2230395
Oceania,,2019-10-15,1512460.8,814409.6,2326870.5
Oceania,,2019-11-15,1487085,767844,2254929
Oceania,,2019-12-15,1701698.1,809533.8,2511232
Oceania,,2020-01-15,1756882.1,797960.06,2554842.2
Oceania,,2020-02-15,1390210.5,720363.06,2110573.5
Oceania,,2020-03-15,1042155.25,657745.8,1699901
Oceania,,2020-04-15,294193.47,144761.67,438955.12
Oceania,,2020-05-15,343908.5,157842.02,501750.5
Oceania,,2020-06-15,296057.25,209657.27,505714.5
Oceania,,2020-07-15,299159.38,286759.88,585919.25
Oceania,,2020-08-15,305287.97,261774.95,567062.94
Oceania,,2020-09-15,305119.12,299943.47,605062.6
Oceania,,2020-10-15,341930.53,1269502,1611432.5
Oceania,,2020-11-15,349314,1155057,1504371
Oceania,,2020-12-15,365617.78,1342714.2,1708332
Oceania,,2021-01-15,332856.22,1281567.9,1614424.1
Oceania,,2021-02-15,300567.2,1223264.1,1523831.2
Oceania,,2021-03-15,342063.25,1222666.4,1564729.6
Oceania,,2021-04-15,341730.7,1248606,1590336.8
Oceania,,2021-05-15,371333.03,1203725,1575058
Oceania,,2021-06-15,376611.16,1024937.4,1401548.5
Oceania,,2021-07-15,387152.53,1021739.6,1408892.1
Oceania,,2021-08-15,362107.25,618528.5,980635.75
Oceania,,2021-09-15,352220.25,671416.25,1023636.5
Oceania,,2021-10-15,364749.5,777545.6,1142295.1
Oceania,,2021-11-15,393137.53,945717.94,1338855.5
Oceania,,2021-12-15,475276.88,1158805.4,1634082.2
Oceania,,2022-01-15,480550.12,1391338.4,1871888.5
Oceania,,2022-02-15,491521.7,1029436.5,1520958.2
Oceania,,2022-03-15,609487.7,1315596.1,1925083.8
Oceania,,2022-04-15,622788.25,1448412.8,2071201
Oceania,,2022-05-15,662272.4,1410908.6,2073181
Oceania,,2022-06-15,647869.1,1282100,1929969.1
Oceania,,2022-07-15,787797.06,1131723.9,1919521
Oceania,,2022-08-15,793623.8,1292887,2086510.8
Oceania,,2022-09-15,786271.8,1479907.1,2266179
Oceania,,2022-10-15,850720.25,1531679.1,2382399.5
Oceania,,2022-11-15,910249.06,1332491.1,2242740.2
Oceania,,2022-12-15,1050262.6,1542628.8,2592891.5
Oceania,,2023-01-15,1079350.5,1548026.4,2627377
Oceania,,2023-02-15,958692.4,1647272.6,2605965
Oceania,,2023-03-15,1055549.9,2017951.4,3073501.2
Oman,OMN,2019-01-15,142299,6577.45,148876.45
Oman,OMN,2019-02-15,130557,6392.49,136949.48
Oman,OMN,2019-03-15,137815,5728.82,143543.81
Oman,OMN,2019-04-15,146870,7120.35,153990.34
Oman,OMN,2019-05-15,145636,6420.58,152056.58
Oman,OMN,2019-06-15,152310,6981.78,159291.78
Oman,OMN,2019-07-15,152149,10074.6,162223.6
Oman,OMN,2019-08-15,157635,12161.7,169796.7
Oman,OMN,2019-09-15,147666,7019.13,154685.12
Oman,OMN,2019-10-15,150798,6640.21,157438.2
Oman,OMN,2019-11-15,148977,6347.2,155324.2
Oman,OMN,2019-12-15,154733,6621.99,161354.98
Oman,OMN,2020-01-15,154967,7041.04,162008.05
Oman,OMN,2020-02-15,140494,6392.5,146886.5
Oman,OMN,2020-03-15,82501.7,4843.9,87345.6
Oman,OMN,2020-04-15,3486.84,197.865,3684.705
Oman,OMN,2020-05-15,3493.3,83.6435,3576.9436
Oman,OMN,2020-06-15,6756.53,126.006,6882.5356
Oman,OMN,2020-07-15,8862.83,48.689,8911.52
Oman,OMN,2020-08-15,7698.12,62.3306,7760.4507
Oman,OMN,2020-09-15,8556.15,284.685,8840.835
Oman,OMN,2020-10-15,19457.2,3583.3,23040.5
Oman,OMN,2020-11-15,18045.1,3887.92,21933.02
Oman,OMN,2020-12-15,19162.2,4229.29,23391.488
Oman,OMN,2021-01-15,31574.4,5044.24,36618.64
Oman,OMN,2021-02-15,27744.5,4386.98,32131.48
Oman,OMN,2021-03-15,30556.6,5012.15,35568.75
Oman,OMN,2021-04-15,29819.6,3884.2,33703.8
Oman,OMN,2021-05-15,24953,3622.58,28575.58
Oman,OMN,2021-06-15,26662.5,4248.82,30911.32
Oman,OMN,2021-07-15,33566.3,5072.79,38639.09
Oman,OMN,2021-08-15,35693.9,8377.94,44071.84
Oman,OMN,2021-09-15,42355.1,6570.61,48925.71
Oman,OMN,2021-10-15,45897.9,5156.75,51054.65
Oman,OMN,2021-11-15,52348.7,5398.46,57747.16
Oman,OMN,2021-12-15,60510,5631.05,66141.05
Oman,OMN,2022-01-15,58545.3,6229.88,64775.18
Oman,OMN,2022-02-15,50155.7,5906.98,56062.68
Oman,OMN,2022-03-15,57381.3,6018.1,63399.402
Oman,OMN,2022-04-15,64296.3,5761.78,70058.08
Oman,OMN,2022-05-15,73976.6,6115.98,80092.58
Oman,OMN,2022-06-15,67890.8,4872.66,72763.45
Oman,OMN,2022-07-15,87786.8,10673.2,98460
Oman,OMN,2022-08-15,92832.8,14279.7,107112.5
Oman,OMN,2022-09-15,86691.4,7101.19,93792.586
Oman,OMN,2022-10-15,87111.4,6172.62,93284.016
Oman,OMN,2022-11-15,95608.6,6038.1,101646.7
Oman,OMN,2022-12-15,105193,5853.95,111046.95
Oman,OMN,2023-01-15,106954,5791.6,112745.6
Oman,OMN,2023-02-15,94994.2,6182.83,101177.03
Oman,OMN,2023-03-15,102381,6299.47,108680.47
Pakistan,PAK,2019-01-15,165936,22312.8,188248.8
Pakistan,PAK,2019-02-15,143471,19863,163334
Pakistan,PAK,2019-03-15,138015,23146.1,161161.1
Pakistan,PAK,2019-04-15,159011,14421.5,173432.5
Pakistan,PAK,2019-05-15,162386,14502.8,176888.8
Pakistan,PAK,2019-06-15,162250,18804,181054
Pakistan,PAK,2019-07-15,162229,17357.4,179586.4
Pakistan,PAK,2019-08-15,167170,20492.5,187662.5
Pakistan,PAK,2019-09-15,152738,13970.8,166708.8
Pakistan,PAK,2019-10-15,167920,21382.9,189302.9
Pakistan,PAK,2019-11-15,173818,22685.2,196503.2
Pakistan,PAK,2019-12-15,178820,22612.3,201432.3
Pakistan,PAK,2020-01-15,176977,22453.9,199430.9
Pakistan,PAK,2020-02-15,163587,19060.7,182647.7
Pakistan,PAK,2020-03-15,98802.7,14868.3,113671
Pakistan,PAK,2020-04-15,20015,545.837,20560.838
Pakistan,PAK,2020-05-15,19095,2102.02,21197.02
Pakistan,PAK,2020-06-15,37789.6,7937.53,45727.133
Pakistan,PAK,2020-07-15,55986.2,12054.8,68041
Pakistan,PAK,2020-08-15,60109.7,13821.5,73931.2
Pakistan,PAK,2020-09-15,75967.1,17919.2,93886.3
Pakistan,PAK,2020-10-15,86846.7,20223.2,107069.91
Pakistan,PAK,2020-11-15,87199.9,19508.5,106708.4
Pakistan,PAK,2020-12-15,84915.9,19116.7,104032.59
Pakistan,PAK,2021-01-15,94299.8,21813.3,116113.09
Pakistan,PAK,2021-02-15,81944.9,19737.2,101682.09
Pakistan,PAK,2021-03-15,91474.1,25524.2,116998.3
Pakistan,PAK,2021-04-15,81052.5,20936.8,101989.3
Pakistan,PAK,2021-05-15,47055.5,23753.4,70808.9
Pakistan,PAK,2021-06-15,51632.8,28076.9,79709.7
Pakistan,PAK,2021-07-15,64305.2,34073.4,98378.59
Pakistan,PAK,2021-08-15,74224.4,34114.1,108338.5
Pakistan,PAK,2021-09-15,87255.9,31393.2,118649.09
Pakistan,PAK,2021-10-15,93907,27628.5,121535.5
Pakistan,PAK,2021-11-15,114513,26448.8,140961.8
Pakistan,PAK,2021-12-15,139231,26146.4,165377.4
Pakistan,PAK,2022-01-15,140868,22721.1,163589.1
Pakistan,PAK,2022-02-15,122726,19066.7,141792.7
Pakistan,PAK,2022-03-15,141547,24217,165764
Pakistan,PAK,2022-04-15,143130,14511.3,157641.3
Pakistan,PAK,2022-05-15,145949,18464,164413
Pakistan,PAK,2022-06-15,142611,18452.1,161063.1
Pakistan,PAK,2022-07-15,138792,19460.4,158252.4
Pakistan,PAK,2022-08-15,144870,18585.1,163455.1
Pakistan,PAK,2022-09-15,148389,19256.2,167645.2
Pakistan,PAK,2022-10-15,147106,20125.2,167231.2
Pakistan,PAK,2022-11-15,139272,22807.8,162079.8
Pakistan,PAK,2022-12-15,141778,24776.6,166554.6
Pakistan,PAK,2023-01-15,148379,22831.4,171210.4
Pakistan,PAK,2023-02-15,128047,18318.2,146365.2
Pakistan,PAK,2023-03-15,136316,20110.5,156426.5
Palau,PLW,2019-01-15,3052.59,,
Palau,PLW,2019-02-15,3296.57,,
Palau,PLW,2019-03-15,2947.79,,
Palau,PLW,2019-04-15,2777.42,,
Palau,PLW,2019-05-15,2829.33,,
Palau,PLW,2019-06-15,2108.51,,
Palau,PLW,2019-07-15,2365.92,,
Palau,PLW,2019-08-15,2892.53,,
Palau,PLW,2019-09-15,2239.03,,
Palau,PLW,2019-10-15,2272.03,,
Palau,PLW,2019-11-15,3021.68,,
Palau,PLW,2019-12-15,3297.88,,
Palau,PLW,2020-01-15,3674.87,,
Palau,PLW,2020-02-15,2818.22,,
Palau,PLW,2020-03-15,2415.88,,
Palau,PLW,2020-04-15,530.665,,
Palau,PLW,2020-05-15,505.912,,
Palau,PLW,2020-06-15,535.361,,
Palau,PLW,2020-07-15,550.027,,
Palau,PLW,2020-08-15,654.068,,
Palau,PLW,2020-09-15,533.805,,
Palau,PLW,2020-10-15,546.73,,
Palau,PLW,2020-11-15,490.555,,
Palau,PLW,2020-12-15,487.111,,
Palau,PLW,2021-01-15,627.169,,
Palau,PLW,2021-02-15,441.349,,
Palau,PLW,2021-03-15,643.969,,
Palau,PLW,2021-04-15,686.399,,
Palau,PLW,2021-05-15,632.349,,
Palau,PLW,2021-06-15,230.815,,
Palau,PLW,2021-07-15,218.156,,
Palau,PLW,2021-08-15,449.702,,
Palau,PLW,2021-09-15,718.99,,
Palau,PLW,2021-10-15,583.123,,
Palau,PLW,2021-11-15,333.51,,
Palau,PLW,2021-12-15,679.812,,
Palau,PLW,2022-01-15,466.929,,
Palau,PLW,2022-02-15,454.678,,
Palau,PLW,2022-03-15,331.074,,
Palau,PLW,2022-04-15,769.806,,
Palau,PLW,2022-05-15,437.683,,
Palau,PLW,2022-06-15,529.061,,
Palau,PLW,2022-07-15,743.921,,
Palau,PLW,2022-08-15,589.296,,
Palau,PLW,2022-09-15,736.216,,
Palau,PLW,2022-10-15,845.179,,
Palau,PLW,2022-11-15,882.014,,
Palau,PLW,2022-12-15,1007.27,,
Palau,PLW,2023-01-15,1041.18,,
Palau,PLW,2023-02-15,872.359,,
Palau,PLW,2023-03-15,1199.97,,
Panama,PAN,2019-01-15,214773,1280.28,216053.28
Panama,PAN,2019-02-15,171135,1171.71,172306.7
Panama,PAN,2019-03-15,153644,1071.26,154715.27
Panama,PAN,2019-04-15,158982,1059.81,160041.81
Panama,PAN,2019-05-15,164117,1068.12,165185.12
Panama,PAN,2019-06-15,162580,807.879,163387.88
Panama,PAN,2019-07-15,175311,718.859,176029.86
Panama,PAN,2019-08-15,168902,900.621,169802.62
Panama,PAN,2019-09-15,164751,904.241,165655.23
Panama,PAN,2019-10-15,167031,1130.15,168161.16
Panama,PAN,2019-11-15,164952,1263.12,166215.12
Panama,PAN,2019-12-15,187265,1030.51,188295.52
Panama,PAN,2020-01-15,182155,1186.93,183341.94
Panama,PAN,2020-02-15,164550,1055.18,165605.19
Panama,PAN,2020-03-15,112501,604.332,113105.33
Panama,PAN,2020-04-15,6940.69,18.026,6958.716
Panama,PAN,2020-05-15,8529.78,44.3163,8574.097
Panama,PAN,2020-06-15,10566.4,35.1792,10601.58
Panama,PAN,2020-07-15,10803,15.8452,10818.845
Panama,PAN,2020-08-15,11020.2,60.815,11081.016
Panama,PAN,2020-09-15,14264.2,137.892,14402.092
Panama,PAN,2020-10-15,26635.4,7313.88,33949.28
Panama,PAN,2020-11-15,46600.1,12610.3,59210.402
Panama,PAN,2020-12-15,67938.8,11101.8,79040.59
Panama,PAN,2021-01-15,75746.4,15762.5,91508.9
Panama,PAN,2021-02-15,57310.6,14833.4,72144
