Entity,Code,Day,Monthly CO₂ emissions from domestic aviation,Monthly CO₂ emissions from international aviation
Azerbaijan,AZE,2021-07-15,77.3863,25372.1
Azerbaijan,AZE,2021-08-15,67.105,26689.8
Azerbaijan,AZE,2021-09-15,53.9061,29144.8
Azerbaijan,AZE,2021-10-15,54.349,32237.9
Azerbaijan,AZE,2021-11-15,43.5288,29470.3
Azerbaijan,AZE,2021-12-15,47.9316,36225.1
Azerbaijan,AZE,2022-01-15,31.0375,34608.3
Azerbaijan,AZE,2022-02-15,53.9556,28444.8
Azerbaijan,AZE,2022-03-15,114.166,33830
Azerbaijan,AZE,2022-04-15,63.21,32088.4
Azerbaijan,AZE,2022-05-15,83.4229,38936.4
Azerbaijan,AZE,2022-06-15,73.2649,37751.5
Azerbaijan,AZE,2022-07-15,94.1051,57908.3
Azerbaijan,AZE,2022-08-15,55.5169,58023
Azerbaijan,AZE,2022-09-15,27.0499,51903.2
Azerbaijan,AZE,2022-10-15,22.4058,52242.2
Azerbaijan,AZE,2022-11-15,41.9723,44123.6
Azerbaijan,AZE,2022-12-15,32.3117,45630.7
Azerbaijan,AZE,2023-01-15,35.0205,41367.5
Azerbaijan,AZE,2023-02-15,38.3371,37906.8
Azerbaijan,AZE,2023-03-15,33.8998,46163.1
Azerbaijan,AZE,2020-05-15,,10658.6
Azerbaijan,AZE,2020-10-15,,6717.67
Azerbaijan,AZE,2020-11-15,,9078.56
Azerbaijan,AZE,2021-01-15,,13198.4
Azerbaijan,AZE,2021-02-15,,14800
Azerbaijan,AZE,2021-04-15,,18139.9
Bahrain,BHR,2020-10-15,24.3832,18370.4
Bahrain,BHR,2020-11-15,75.1767,18598.2
Bahrain,BHR,2020-12-15,170.022,25415.2
Bahrain,BHR,2021-01-15,194.295,24968.5
Bahrain,BHR,2021-02-15,121.476,21714.4
Bahrain,BHR,2021-03-15,48.6563,29615.7
Bahrain,BHR,2021-04-15,72.9295,27689.8
Bahrain,BHR,2021-05-15,121.696,36835.2
Bahrain,BHR,2021-06-15,48.7663,34714.8
Bahrain,BHR,2021-07-15,48.5463,40418.2
Bahrain,BHR,2021-08-15,686.827,48194.4
Bahrain,BHR,2021-09-15,466.515,45523
Bahrain,BHR,2021-10-15,141.746,44104
Bahrain,BHR,2021-11-15,186.218,47590.6
Bahrain,BHR,2021-12-15,97.3795,52217.9
Bahrain,BHR,2022-01-15,281.119,49627.4
Bahrain,BHR,2022-02-15,109.659,44555.3
Bahrain,BHR,2022-03-15,193.741,59228.8
Bahrain,BHR,2022-04-15,35.3444,52351.7
Bahrain,BHR,2022-06-15,48.7663,50299.1
Bahrain,BHR,2022-07-15,73.0866,69501
Bahrain,BHR,2022-08-15,48.8292,71138.8
Bahrain,BHR,2022-09-15,24.3832,67415.5
Bahrain,BHR,2022-10-15,24.3832,68419.3
Bahrain,BHR,2022-11-15,145.655,67402.2
Bahrain,BHR,2023-01-15,25.9752,70244.7
Bahrain,BHR,2023-02-15,26.0852,60139.3
Bahrain,BHR,2023-03-15,26.7575,64374.7
Bahrain,BHR,2019-01-15,,87181.9
Bahrain,BHR,2019-02-15,,76507.4
Bahrain,BHR,2019-03-15,,77787.1
Bahrain,BHR,2019-04-15,,83542.9
Bahrain,BHR,2019-05-15,,82748.1
Bahrain,BHR,2019-06-15,,86350.2
Bahrain,BHR,2019-07-15,,88813.9
Bahrain,BHR,2019-08-15,,90790.3
Bahrain,BHR,2019-09-15,,83991.2
Bahrain,BHR,2019-10-15,,84980.1
Bahrain,BHR,2019-11-15,,81518.1
Bahrain,BHR,2019-12-15,,86642.3
Bahrain,BHR,2020-01-15,,85784.6
Bahrain,BHR,2020-02-15,,74552.6
Bahrain,BHR,2020-03-15,,41489.6
Bahrain,BHR,2020-04-15,,5299.97
Bahrain,BHR,2020-05-15,,6107.37
Bahrain,BHR,2020-06-15,,8057.36
Bahrain,BHR,2020-07-15,,10878.3
Bahrain,BHR,2020-08-15,,11308.8
Bahrain,BHR,2020-09-15,,12514.9
Bahrain,BHR,2022-05-15,,66488.2
Bahrain,BHR,2022-12-15,,69885.9
Bangladesh,BGD,2019-01-15,3115.81,98282.5
Bangladesh,BGD,2019-02-15,2752.8,92372.4
Bangladesh,BGD,2019-03-15,3028.95,97549
Bangladesh,BGD,2019-04-15,3684.22,99908.6
Bangladesh,BGD,2019-05-15,3934.31,103066
Bangladesh,BGD,2019-06-15,4623.43,99615
Bangladesh,BGD,2019-07-15,3527.4,122551
Bangladesh,BGD,2019-08-15,6151.73,117641
Bangladesh,BGD,2019-09-15,6474.54,116930
Bangladesh,BGD,2019-10-15,6491.09,109605
Bangladesh,BGD,2019-11-15,6261.74,100888
Bangladesh,BGD,2019-12-15,9230.12,109347
Bangladesh,BGD,2020-01-15,10262,110482
Bangladesh,BGD,2020-02-15,11397.4,104935
Bangladesh,BGD,2020-03-15,11590.2,64201.7
Bangladesh,BGD,2020-04-15,23.0614,4010.31
Bangladesh,BGD,2020-05-15,72.4841,9013.4
Bangladesh,BGD,2020-06-15,4017.69,14186.2
Bangladesh,BGD,2020-07-15,8610.61,26640
Bangladesh,BGD,2020-08-15,13695.4,29616.1
Bangladesh,BGD,2020-09-15,13361.3,35670.6
Bangladesh,BGD,2020-10-15,17212.3,50149.9
Bangladesh,BGD,2020-11-15,31635.7,47564.9
Bangladesh,BGD,2020-12-15,38880.6,53635.7
Bangladesh,BGD,2021-01-15,36716,65322.4
Bangladesh,BGD,2021-02-15,34609.9,66281.5
Bangladesh,BGD,2021-03-15,27419.6,87645.2
Bangladesh,BGD,2021-04-15,11210,69673.5
Bangladesh,BGD,2021-05-15,22377.9,69683.3
Bangladesh,BGD,2021-06-15,18406.4,67359.6
Bangladesh,BGD,2021-07-15,7820.81,72336.3
Bangladesh,BGD,2021-08-15,24827,72591.4
Bangladesh,BGD,2021-09-15,26108.7,88625.3
Bangladesh,BGD,2021-10-15,42684.7,92671.7
Bangladesh,BGD,2021-11-15,51685.4,88904.8
Bangladesh,BGD,2021-12-15,44483,94213.3
Bangladesh,BGD,2022-01-15,37371.2,105362
Bangladesh,BGD,2022-02-15,35327.3,102565
Bangladesh,BGD,2022-03-15,42414.4,117481
Bangladesh,BGD,2022-04-15,37640.7,117466
Bangladesh,BGD,2022-05-15,16695.3,118394
Bangladesh,BGD,2022-06-15,20555.6,140938
Bangladesh,BGD,2022-07-15,27063.1,128655
Bangladesh,BGD,2022-08-15,26066,125182
Bangladesh,BGD,2022-09-15,27298.8,124216
Bangladesh,BGD,2022-10-15,25312.9,127143
Bangladesh,BGD,2022-11-15,23997.9,116746
Bangladesh,BGD,2022-12-15,29403.6,120168
Bangladesh,BGD,2023-01-15,25879.5,125859
Bangladesh,BGD,2023-02-15,24166.8,111760
Bangladesh,BGD,2023-03-15,30178.3,118415
Barbados,BRB,2019-01-15,1.59248,50528.4
Barbados,BRB,2019-03-15,6.45201,45275.7
Barbados,BRB,2019-06-15,1.70796,23210.2
Barbados,BRB,2019-09-15,184.536,20540.4
Barbados,BRB,2020-01-15,1.22973,53139.2
Barbados,BRB,2020-02-15,0.577795,48539.7
Barbados,BRB,2020-05-15,2.24951,3546.68
Barbados,BRB,2021-08-15,2.30726,15663.8
Barbados,BRB,2022-11-15,2.55789,37423.6
Barbados,BRB,2022-12-15,9.8269,48476.9
Barbados,BRB,2023-01-15,0.719768,58224.2
Barbados,BRB,2023-03-15,6.92811,44201.2
Barbados,BRB,2019-02-15,,47892.3
Barbados,BRB,2019-04-15,,37108.5
Barbados,BRB,2019-05-15,,24382.1
Barbados,BRB,2019-07-15,,24741.2
Barbados,BRB,2019-08-15,,24736.8
Barbados,BRB,2019-10-15,,22916.2
Barbados,BRB,2019-11-15,,48778.4
Barbados,BRB,2019-12-15,,57596.5
Barbados,BRB,2020-03-15,,43298.7
Barbados,BRB,2020-04-15,,1762.57
Barbados,BRB,2020-06-15,,6722.21
Barbados,BRB,2020-07-15,,3296.02
Barbados,BRB,2020-08-15,,5010.12
Barbados,BRB,2020-09-15,,3971.71
Barbados,BRB,2020-10-15,,8382.78
Barbados,BRB,2020-11-15,,7003.31
Barbados,BRB,2020-12-15,,15950.6
Barbados,BRB,2021-01-15,,14162.3
Barbados,BRB,2021-02-15,,6688.6
Barbados,BRB,2021-03-15,,6313.49
Barbados,BRB,2021-04-15,,3822.39
Barbados,BRB,2021-05-15,,6661.21
Barbados,BRB,2021-06-15,,7884.87
Barbados,BRB,2021-07-15,,12024.2
Barbados,BRB,2021-09-15,,14828.5
Barbados,BRB,2021-10-15,,18598.1
Barbados,BRB,2021-11-15,,34403.2
Barbados,BRB,2021-12-15,,49011.2
Barbados,BRB,2022-01-15,,51790.5
Barbados,BRB,2022-02-15,,42723.3
Barbados,BRB,2022-03-15,,45489.3
Barbados,BRB,2022-04-15,,33817.7
Barbados,BRB,2022-05-15,,18307.6
Barbados,BRB,2022-06-15,,21016.7
Barbados,BRB,2022-07-15,,18477.2
Barbados,BRB,2022-08-15,,19685.7
Barbados,BRB,2022-09-15,,17153
Barbados,BRB,2022-10-15,,18382.2
Barbados,BRB,2023-02-15,,45519.9
Belarus,BLR,2019-01-15,4.04849,22230.6
Belarus,BLR,2019-02-15,4.04849,19483.5
Belarus,BLR,2019-03-15,6.07274,19792.7
Belarus,BLR,2019-04-15,10.1212,21584.4
Belarus,BLR,2019-05-15,6.07274,24984.9
Belarus,BLR,2019-07-15,10.1212,32794.4
Belarus,BLR,2019-08-15,10.5899,32325.2
Belarus,BLR,2019-09-15,12.1168,28476.9
Belarus,BLR,2019-10-15,15.3586,25308.8
Belarus,BLR,2019-11-15,2.02425,22380.4
Belarus,BLR,2020-02-15,4.04849,21019
Belarus,BLR,2020-03-15,2.02425,15863.4
Belarus,BLR,2020-08-15,11.6991,13108.9
Belarus,BLR,2020-10-15,58.1718,11772.2
Belarus,BLR,2020-11-15,34.6552,9071.84
Belarus,BLR,2020-12-15,141.658,10519.6
Belarus,BLR,2021-01-15,35.7833,9722.73
Belarus,BLR,2021-02-15,88.7784,9716.72
Belarus,BLR,2021-03-15,123.434,12675.5
Belarus,BLR,2021-04-15,128.726,13929.3
Belarus,BLR,2021-05-15,79.4825,16224.8
Belarus,BLR,2021-06-15,34.6552,15056.7
Belarus,BLR,2021-07-15,72.4633,15941
Belarus,BLR,2021-08-15,73.887,16883.4
Belarus,BLR,2021-09-15,71.0025,17419.4
Belarus,BLR,2021-10-15,73.0019,17959.5
Belarus,BLR,2021-11-15,72.8264,13489.2
Belarus,BLR,2021-12-15,40.7285,12814.3
Belarus,BLR,2022-01-15,76.2585,11937.8
Belarus,BLR,2022-02-15,1.55103,9635.16
Belarus,BLR,2022-05-15,71.5666,12323.7
Belarus,BLR,2022-06-15,12.1084,13333.8
Belarus,BLR,2022-07-15,76.462,15674.7
Belarus,BLR,2022-08-15,20.9937,15899.4
Belarus,BLR,2022-09-15,74.911,15769.5
Belarus,BLR,2022-10-15,72.0149,14989.6
Belarus,BLR,2022-12-15,18.34,15288.9
Belarus,BLR,2023-02-15,18.34,11638.6
Belarus,BLR,2019-06-15,,29513.1
Belarus,BLR,2019-12-15,,23467.7
Belarus,BLR,2020-01-15,,23581.6
Belarus,BLR,2020-04-15,,4214.09
Belarus,BLR,2020-05-15,,5543.25
Belarus,BLR,2020-06-15,,7856.54
Belarus,BLR,2020-07-15,,12077.8
Belarus,BLR,2020-09-15,,13236.3
Belarus,BLR,2022-03-15,,10973.3
Belarus,BLR,2022-04-15,,11493.6
Belarus,BLR,2022-11-15,,15389.1
Belarus,BLR,2023-01-15,,13394.3
Belarus,BLR,2023-03-15,,13835
Belgium,BEL,2019-01-15,47.8806,226886
Belgium,BEL,2019-02-15,26.8124,201459
Belgium,BEL,2019-03-15,85.6438,220719
Belgium,BEL,2019-04-15,35.4169,258815
Belgium,BEL,2019-05-15,55.0184,280618
Belgium,BEL,2019-06-15,54.1052,283566
Belgium,BEL,2019-07-15,43.9016,308642
Belgium,BEL,2019-08-15,45.3314,305410
Belgium,BEL,2019-09-15,39.3629,289044
Belgium,BEL,2019-10-15,57.6247,280990
Belgium,BEL,2019-11-15,28.2324,249422
Belgium,BEL,2019-12-15,36.6021,258976
Belgium,BEL,2020-01-15,35.0973,246139
Belgium,BEL,2020-02-15,23.4763,229442
Belgium,BEL,2020-03-15,22.0523,168884
Belgium,BEL,2020-04-15,9.53633,41510.5
Belgium,BEL,2020-05-15,4.74899,50533.8
Belgium,BEL,2020-06-15,144.884,53590.8
Belgium,BEL,2020-07-15,61.7315,124810
Belgium,BEL,2020-08-15,87.9394,140600
Belgium,BEL,2020-09-15,254.689,115766
Belgium,BEL,2020-10-15,2012.64,113859
Belgium,BEL,2020-11-15,1592.28,108132
Belgium,BEL,2020-12-15,1029.45,118953
Belgium,BEL,2021-01-15,1025.35,104341
Belgium,BEL,2021-02-15,1836.59,96911.7
Belgium,BEL,2021-03-15,2186.69,108943
Belgium,BEL,2021-04-15,2151.56,130398
Belgium,BEL,2021-05-15,2209.41,152974
Belgium,BEL,2021-06-15,2657.24,184536
Belgium,BEL,2021-07-15,2471.61,241370
Belgium,BEL,2021-08-15,2951.16,241678
Belgium,BEL,2021-09-15,2649.89,231972
Belgium,BEL,2021-10-15,3144.25,245848
Belgium,BEL,2021-11-15,2186.7,238802
Belgium,BEL,2021-12-15,1924.62,235338
Belgium,BEL,2022-01-15,2016.07,207188
Belgium,BEL,2022-02-15,3637.56,195497
Belgium,BEL,2022-03-15,4002.1,245091
Belgium,BEL,2022-04-15,2696.47,262146
Belgium,BEL,2022-05-15,3527.09,277373
Belgium,BEL,2022-06-15,5173.18,288056
Belgium,BEL,2022-07-15,3887.5,312525
Belgium,BEL,2022-08-15,5187.42,305163
Belgium,BEL,2022-09-15,4322.36,280228
Belgium,BEL,2022-10-15,2533.46,275569
Belgium,BEL,2022-11-15,2745.45,236512
Belgium,BEL,2022-12-15,2102.49,242814
Belgium,BEL,2023-01-15,1873.18,233519
Belgium,BEL,2023-02-15,2843.18,221904
Belgium,BEL,2023-03-15,6842.02,251079
Belize,BLZ,2020-01-15,0.207744,7134.88
Belize,BLZ,2020-10-15,25.2573,770.248
Belize,BLZ,2020-11-15,82.4602,1495.98
Belize,BLZ,2020-12-15,84.7555,2692.85
Belize,BLZ,2021-01-15,98.1232,4490.21
Belize,BLZ,2021-02-15,140.839,3235.1
Belize,BLZ,2021-03-15,179.025,5392.42
Belize,BLZ,2021-04-15,166.624,4695.11
Belize,BLZ,2021-05-15,187.418,5227.74
Belize,BLZ,2021-06-15,142.428,4488.74
Belize,BLZ,2021-07-15,92.0678,5575.75
Belize,BLZ,2021-08-15,127.003,4044.31
Belize,BLZ,2021-09-15,285.65,2751.48
Belize,BLZ,2021-10-15,385.799,3659.08
Belize,BLZ,2021-11-15,159.062,5436.52
Belize,BLZ,2021-12-15,663.157,7667.07
Belize,BLZ,2022-01-15,67.6567,7453.02
Belize,BLZ,2022-02-15,1583.92,6434.4
Belize,BLZ,2022-03-15,1255.05,7592.18
Belize,BLZ,2022-04-15,297.488,7117.56
Belize,BLZ,2022-05-15,107.093,5722.95
Belize,BLZ,2022-06-15,98.7406,7388.39
Belize,BLZ,2022-07-15,40.2092,5910.87
Belize,BLZ,2022-08-15,26.9648,4828.7
Belize,BLZ,2022-09-15,46.3051,2448.99
Belize,BLZ,2022-10-15,628.904,2877.07
Belize,BLZ,2022-11-15,4.75814,4362.44
Belize,BLZ,2022-12-15,22.1929,6139.08
Belize,BLZ,2023-01-15,735.13,6526.83
Belize,BLZ,2023-02-15,79.2758,6016.13
Belize,BLZ,2023-03-15,242.646,6974.58
Belize,BLZ,2019-01-15,,8144.68
Belize,BLZ,2019-02-15,,7118.57
Belize,BLZ,2019-03-15,,7625.01
Belize,BLZ,2019-04-15,,7276.44
Belize,BLZ,2019-05-15,,5095.86
Belize,BLZ,2019-06-15,,5829.55
Belize,BLZ,2019-07-15,,6022.68
Belize,BLZ,2019-08-15,,5022.35
Belize,BLZ,2019-09-15,,2747.48
Belize,BLZ,2019-10-15,,3092.87
Belize,BLZ,2019-11-15,,5410.81
Belize,BLZ,2019-12-15,,7582.88
Belize,BLZ,2020-02-15,,6792.95
Belize,BLZ,2020-03-15,,5627.9
Belize,BLZ,2020-04-15,,24.5199
Belize,BLZ,2020-05-15,,94.682
Belize,BLZ,2020-06-15,,168.37
Belize,BLZ,2020-07-15,,140.619
Belize,BLZ,2020-08-15,,113.52
Belize,BLZ,2020-09-15,,100.285
Benin,BEN,2019-01-15,,5018.85
Benin,BEN,2019-02-15,,5670.11
Benin,BEN,2019-03-15,,5601.33
Benin,BEN,2019-04-15,,5461.61
Benin,BEN,2019-05-15,,6007.98
Benin,BEN,2019-06-15,,5868.85
Benin,BEN,2019-07-15,,6624.68
Benin,BEN,2019-08-15,,7286.38
Benin,BEN,2019-09-15,,6463.56
Benin,BEN,2019-10-15,,6058.76
Benin,BEN,2019-11-15,,6302.41
Benin,BEN,2019-12-15,,6869.3
Benin,BEN,2020-01-15,,6340.92
Benin,BEN,2020-02-15,,6422.89
Benin,BEN,2020-03-15,,4548.84
Benin,BEN,2020-04-15,,915.872
Benin,BEN,2020-05-15,,681.803
Benin,BEN,2020-06-15,,1581.7
Benin,BEN,2020-07-15,,4526.12
Benin,BEN,2020-08-15,,4925.2
Benin,BEN,2020-09-15,,5094.01
Benin,BEN,2020-10-15,,5059.68
Benin,BEN,2020-11-15,,5809.27
Benin,BEN,2020-12-15,,5243.69
Benin,BEN,2021-01-15,,4661.66
Benin,BEN,2021-02-15,,3907.45
Benin,BEN,2021-03-15,,4153.43
Benin,BEN,2021-04-15,,4125.54
Benin,BEN,2021-05-15,,4203
Benin,BEN,2021-06-15,,4744.9
Benin,BEN,2021-07-15,,7012.23
Benin,BEN,2021-08-15,,7599.84
Benin,BEN,2021-09-15,,7619.63
Benin,BEN,2021-10-15,,7583.45
Benin,BEN,2021-11-15,,6452.36
Benin,BEN,2021-12-15,,6638.29
Benin,BEN,2022-01-15,,7033.14
Benin,BEN,2022-02-15,,7331.95
Benin,BEN,2022-03-15,,7059.6
Benin,BEN,2022-04-15,,6240.47
Benin,BEN,2022-05-15,,6912.93
Benin,BEN,2022-06-15,,6611.15
Benin,BEN,2022-07-15,,7287.86
Benin,BEN,2022-08-15,,7593.56
Benin,BEN,2022-09-15,,7696.69
Benin,BEN,2022-10-15,,7744.93
Benin,BEN,2022-11-15,,7988.11
Benin,BEN,2022-12-15,,8580.53
Benin,BEN,2023-01-15,,8800.2
Benin,BEN,2023-02-15,,7951.16
Benin,BEN,2023-03-15,,8504.42
Bhutan,BTN,2019-10-15,22.7633,2587.59
Bhutan,BTN,2019-11-15,1703.37,2205.07
Bhutan,BTN,2019-12-15,1669.51,2232.07
Bhutan,BTN,2020-01-15,1308.78,1971.27
Bhutan,BTN,2020-02-15,824.283,1641.41
Bhutan,BTN,2020-03-15,529.181,880.05
Bhutan,BTN,2020-04-15,341.252,353.879
Bhutan,BTN,2020-05-15,457.161,361.738
Bhutan,BTN,2020-06-15,44.7594,327.706
Bhutan,BTN,2020-07-15,45.4691,157.369
Bhutan,BTN,2020-08-15,70.4593,180.317
Bhutan,BTN,2020-09-15,29.7761,219.204
Bhutan,BTN,2020-10-15,98.5273,200.37
Bhutan,BTN,2020-11-15,177.675,227.222
Bhutan,BTN,2020-12-15,146.29,222.933
Bhutan,BTN,2021-02-15,180.999,164.95
Bhutan,BTN,2021-03-15,116.156,180.104
Bhutan,BTN,2021-05-15,58.6896,185.352
Bhutan,BTN,2021-06-15,4.73216,152.886
Bhutan,BTN,2021-07-15,4.73216,135.44
Bhutan,BTN,2021-08-15,18.6291,251.031
Bhutan,BTN,2021-09-15,48.1344,271.414
Bhutan,BTN,2021-10-15,622.054,242.741
Bhutan,BTN,2021-11-15,278.658,341.061
Bhutan,BTN,2021-12-15,629.409,319.072
Bhutan,BTN,2022-01-15,542.987,307.156
Bhutan,BTN,2022-02-15,183.608,308.659
Bhutan,BTN,2022-03-15,1177.41,315.3
Bhutan,BTN,2022-04-15,824.591,363.793
Bhutan,BTN,2022-05-15,677.144,403.028
Bhutan,BTN,2022-06-15,498.236,1145.43
Bhutan,BTN,2022-07-15,147.461,658.852
Bhutan,BTN,2022-08-15,384.066,700.894
Bhutan,BTN,2022-09-15,513.976,854.602
Bhutan,BTN,2022-10-15,1135.81,924.871
Bhutan,BTN,2022-11-15,2892.59,1080.48
Bhutan,BTN,2022-12-15,163.232,1104.37
Bhutan,BTN,2023-01-15,131.188,1409.04
Bhutan,BTN,2023-02-15,641.59,1009.74
Bhutan,BTN,2023-03-15,897.764,1131.33
Bhutan,BTN,2019-01-15,,1493.39
Bhutan,BTN,2019-02-15,,1097.4
Bhutan,BTN,2019-03-15,,1096.29
Bhutan,BTN,2019-04-15,,1372.7
Bhutan,BTN,2019-05-15,,1885.59
Bhutan,BTN,2019-06-15,,2030.36
Bhutan,BTN,2019-07-15,,1802.52
Bhutan,BTN,2019-08-15,,1891.43
Bhutan,BTN,2019-09-15,,2195.18
Bhutan,BTN,2021-01-15,,179.004
Bolivia,BOL,2019-01-15,8113.83,21840.4
Bolivia,BOL,2019-02-15,7603.41,19332.4
Bolivia,BOL,2019-03-15,8650.03,17742.9
Bolivia,BOL,2019-04-15,9206.45,18974.4
Bolivia,BOL,2019-05-15,7489.05,19323
Bolivia,BOL,2019-06-15,8964.04,19411.2
Bolivia,BOL,2019-07-15,10521.4,20001.5
Bolivia,BOL,2019-08-15,9653.21,19307.2
Bolivia,BOL,2019-09-15,8143.88,18865.2
Bolivia,BOL,2019-10-15,6306.73,18485.8
Bolivia,BOL,2019-11-15,7015.55,17291.6
Bolivia,BOL,2019-12-15,10875.1,24046.8
Bolivia,BOL,2020-01-15,10694.5,22046.5
Bolivia,BOL,2020-02-15,10632.4,19192.9
Bolivia,BOL,2020-03-15,7821.51,11443.3
Bolivia,BOL,2020-04-15,25.5897,1244.55
Bolivia,BOL,2020-05-15,292.036,1563.45
Bolivia,BOL,2020-06-15,675.16,1932.44
Bolivia,BOL,2020-07-15,1785.17,4695.32
Bolivia,BOL,2020-08-15,3912.42,3919.77
Bolivia,BOL,2020-09-15,5087.92,3980.72
Bolivia,BOL,2020-10-15,8133.97,5426.6
Bolivia,BOL,2020-11-15,10356.2,7636.03
Bolivia,BOL,2020-12-15,11613.6,10632.5
Bolivia,BOL,2021-01-15,10275.6,10378.1
Bolivia,BOL,2021-02-15,9846.16,9295.51
Bolivia,BOL,2021-03-15,8985.33,7957.04
Bolivia,BOL,2021-04-15,11595.4,7286.34
Bolivia,BOL,2021-05-15,12174.3,9117.15
Bolivia,BOL,2021-06-15,11850.7,11519.3
Bolivia,BOL,2021-07-15,9422.38,13089.3
Bolivia,BOL,2021-08-15,8478.01,12163.1
Bolivia,BOL,2021-09-15,9897.63,11768.7
Bolivia,BOL,2021-10-15,9622.26,12231.3
Bolivia,BOL,2021-11-15,7797.83,12737.5
Bolivia,BOL,2021-12-15,12583.6,14708.9
Bolivia,BOL,2022-01-15,10778.7,14717.7
Bolivia,BOL,2022-02-15,10576,12033
Bolivia,BOL,2022-03-15,13126.5,13561.8
Bolivia,BOL,2022-04-15,10580.9,13687.3
Bolivia,BOL,2022-05-15,15796.5,15789.9
Bolivia,BOL,2022-06-15,17682.5,8892.4
Bolivia,BOL,2022-07-15,12944,17367.6
Bolivia,BOL,2022-08-15,14356.2,17731.5
Bolivia,BOL,2022-09-15,13797.5,17031.8
Bolivia,BOL,2022-10-15,14670.9,17535.6
Bolivia,BOL,2022-11-15,13632.9,17509.1
Bolivia,BOL,2022-12-15,15642.9,19870.4
Bolivia,BOL,2023-01-15,14761.1,19331.5
Bolivia,BOL,2023-02-15,14848.8,16388.7
Bolivia,BOL,2023-03-15,16860.6,17198.2
Bosnia and Herzegovina,BIH,2019-08-15,9.43633,14000
Bosnia and Herzegovina,BIH,2020-10-15,1.16746,2830.75
Bosnia and Herzegovina,BIH,2020-11-15,21.3662,2621.1
Bosnia and Herzegovina,BIH,2020-12-15,13.347,2675.55
Bosnia and Herzegovina,BIH,2021-01-15,22.5337,2351.25
Bosnia and Herzegovina,BIH,2021-02-15,82.8878,1655.44
Bosnia and Herzegovina,BIH,2021-05-15,2.33492,4977.78
Bosnia and Herzegovina,BIH,2021-06-15,3.50238,10512.9
Bosnia and Herzegovina,BIH,2021-07-15,4.66984,15454
Bosnia and Herzegovina,BIH,2021-09-15,1.13869,10165
Bosnia and Herzegovina,BIH,2021-10-15,2.33492,8570.26
Bosnia and Herzegovina,BIH,2021-12-15,1.16746,11298.7
Bosnia and Herzegovina,BIH,2022-01-15,2.33492,7405.15
Bosnia and Herzegovina,BIH,2022-02-15,20.722,4241.28
Bosnia and Herzegovina,BIH,2022-03-15,4.72914,7702.09
Bosnia and Herzegovina,BIH,2022-06-15,87.5577,14722.8
Bosnia and Herzegovina,BIH,2022-07-15,3.56168,21230.6
Bosnia and Herzegovina,BIH,2022-08-15,3.47361,19533.8
Bosnia and Herzegovina,BIH,2022-09-15,12.8616,14408.5
Bosnia and Herzegovina,BIH,2022-10-15,21.3662,10786.7
Bosnia and Herzegovina,BIH,2022-11-15,3.50238,7849.2
Bosnia and Herzegovina,BIH,2022-12-15,12.4495,8304.07
Bosnia and Herzegovina,BIH,2023-01-15,1.16746,10112.6
Bosnia and Herzegovina,BIH,2023-03-15,5.64104,9856.29
Bosnia and Herzegovina,BIH,2019-01-15,,5757.58
Bosnia and Herzegovina,BIH,2019-02-15,,4946.88
Bosnia and Herzegovina,BIH,2019-03-15,,5339.32
Bosnia and Herzegovina,BIH,2019-04-15,,8069.17
Bosnia and Herzegovina,BIH,2019-05-15,,5885.36
Bosnia and Herzegovina,BIH,2019-06-15,,8474.64
Bosnia and Herzegovina,BIH,2019-07-15,,12699.2
Bosnia and Herzegovina,BIH,2019-09-15,,8860.74
Bosnia and Herzegovina,BIH,2019-10-15,,7685.04
Bosnia and Herzegovina,BIH,2019-11-15,,5984.34
Bosnia and Herzegovina,BIH,2019-12-15,,6669.88
Bosnia and Herzegovina,BIH,2020-01-15,,6078.18
Bosnia and Herzegovina,BIH,2020-02-15,,5938.07
Bosnia and Herzegovina,BIH,2020-03-15,,3649.21
Bosnia and Herzegovina,BIH,2020-04-15,,23.7262
Bosnia and Herzegovina,BIH,2020-06-15,,1641.69
Bosnia and Herzegovina,BIH,2020-07-15,,2874.5
Bosnia and Herzegovina,BIH,2020-08-15,,3542.02
Bosnia and Herzegovina,BIH,2020-09-15,,2827.65
Bosnia and Herzegovina,BIH,2021-03-15,,2959.16
Bosnia and Herzegovina,BIH,2021-04-15,,3485.08
Bosnia and Herzegovina,BIH,2021-08-15,,14823.9
Bosnia and Herzegovina,BIH,2021-11-15,,8208.53
Bosnia and Herzegovina,BIH,2022-04-15,,10593.2
Bosnia and Herzegovina,BIH,2022-05-15,,13890.2
Bosnia and Herzegovina,BIH,2023-02-15,,8578.56
Botswana,BWA,2019-01-15,43.5504,1798.99
Botswana,BWA,2019-02-15,8.71008,1533.19
Botswana,BWA,2019-03-15,41.2604,2245.36
Botswana,BWA,2019-04-15,167.239,2937.92
Botswana,BWA,2019-05-15,124.374,2987
Botswana,BWA,2019-06-15,444.302,3436.64
Botswana,BWA,2019-07-15,293.485,2942.76
Botswana,BWA,2019-08-15,618.11,3077.32
Botswana,BWA,2019-09-15,547.542,3043.09
Botswana,BWA,2019-10-15,468.227,3117.42
Botswana,BWA,2019-11-15,788.229,2953.04
Botswana,BWA,2019-12-15,1476.71,2863.47
Botswana,BWA,2020-01-15,621.5,3556.1
Botswana,BWA,2020-02-15,744.877,2934.85
Botswana,BWA,2020-03-15,1218.7,2030.38
Botswana,BWA,2020-04-15,26.1303,2.51014
