Entity,Code,Year,Same Day/Overnight visitors
Estonia,EST,2000,1.7131147
Estonia,EST,2001,1.4469697
Estonia,EST,2002,1.3883994
Estonia,EST,2003,1.3105335
Estonia,EST,2004,0.16285715
Estonia,EST,2005,0.16014606
Estonia,EST,2006,0.1613402
Estonia,EST,2007,0.15526316
Estonia,EST,2008,0.7227723
Estonia,EST,2009,0.75871557
Estonia,EST,2010,0.7399442
Estonia,EST,2011,0.73822176
Estonia,EST,2012,0.6932702
Estonia,EST,2013,0.84410155
Estonia,EST,2014,0.83670884
Estonia,EST,2015,0.9236744
Estonia,EST,2016,0.8977962
Estonia,EST,2017,0.89426637
Estonia,EST,2018,0.8701178
Estonia,EST,2019,0.82913667
Estonia,EST,2020,0.65786904
Estonia,EST,2021,0.6212871
Eswatini,SWZ,2005,0.41218638
Eswatini,SWZ,2006,0.37457046
Eswatini,SWZ,2007,0.41542003
Eswatini,SWZ,2008,0.56878304
Eswatini,SWZ,2009,0.4801762
Eswatini,SWZ,2010,0.547235
Eswatini,SWZ,2011,0.51080775
Eswatini,SWZ,2012,0.4391892
Eswatini,SWZ,2013,0.34194216
Eswatini,SWZ,2014,0.41107562
Eswatini,SWZ,2015,0.43871707
Eswatini,SWZ,2016,0.35058078
Eswatini,SWZ,2017,0.45819762
Eswatini,SWZ,2018,0.6336317
Eswatini,SWZ,2019,0.8029412
Eswatini,SWZ,2020,0.78265357
Eswatini,SWZ,2021,0.23722842
Fiji,FJI,1995,0.49685535
Fiji,FJI,1996,0.57058823
Fiji,FJI,1997,0.5236769
Fiji,FJI,1998,0.34501347
Fiji,FJI,1999,0.32682925
Fiji,FJI,2000,0.47619048
Fiji,FJI,2001,0.2816092
Fiji,FJI,2002,0.15829146
Fiji,FJI,2003,0.046403714
Fiji,FJI,2004,0.017857144
Fiji,FJI,2005,0.0036697248
Fiji,FJI,2007,0.0037037036
Fiji,FJI,2008,0.071794875
Fiji,FJI,2009,0.116236165
Fiji,FJI,2010,0.094936706
Fiji,FJI,2011,0.08740741
Fiji,FJI,2012,0.12102874
Fiji,FJI,2013,0.16616085
Fiji,FJI,2014,0.12640692
Fiji,FJI,2015,0.15099338
Fiji,FJI,2016,0.2159091
Fiji,FJI,2017,0.2182681
Fiji,FJI,2018,0.21609196
Fiji,FJI,2019,0.08389262
Fiji,FJI,2020,0.1449966
Finland,FIN,1998,0.2980333
Finland,FIN,1999,0.37041566
Finland,FIN,2000,0.39609432
Finland,FIN,2001,0.50460017
Finland,FIN,2002,0.6302609
Finland,FIN,2003,0.7404844
Finland,FIN,2004,0.7091549
Finland,FIN,2005,0.6044586
Finland,FIN,2006,0.5837037
Finland,FIN,2007,0.6300085
Finland,FIN,2008,0.69466925
Finland,FIN,2009,0.6637452
Finland,FIN,2010,0.6844687
Finland,FIN,2011,0.73187023
Finland,FIN,2012,0.8069096
France,FRA,1996,1.3757812
France,FRA,1997,1.3659503
France,FRA,2004,1.5564198
France,FRA,2005,1.4781165
France,FRA,2006,1.4883465
France,FRA,2007,1.3909935
France,FRA,2008,1.4435229
France,FRA,2009,1.5059794
France,FRA,2010,1.4766266
France,FRA,2011,1.4422042
France,FRA,2012,1.4094048
France,FRA,2013,1.4441017
France,FRA,2014,1.4682978
France,FRA,2015,1.4073201
France,FRA,2016,1.4556978
France,FRA,2017,1.3891053
France,FRA,2018,1.3734131
France,FRA,2019,1.3965176
France,FRA,2020,1.8094233
France,FRA,2021,1.9196612
French Guiana,GUF,2005,0.017894737
French Polynesia,PYF,1995,0.08139535
French Polynesia,PYF,1996,0.12195122
French Polynesia,PYF,1997,0.11666667
French Polynesia,PYF,1998,0.11640212
French Polynesia,PYF,1999,0.11848341
French Polynesia,PYF,2007,0.1146789
French Polynesia,PYF,2008,0.15816326
French Polynesia,PYF,2009,0.1875
French Polynesia,PYF,2010,0.16233766
French Polynesia,PYF,2011,0.20245399
French Polynesia,PYF,2012,0.24260356
French Polynesia,PYF,2013,0.30487806
French Polynesia,PYF,2014,0.26519337
French Polynesia,PYF,2015,0.29891303
French Polynesia,PYF,2016,0.25520834
French Polynesia,PYF,2017,0.2763819
French Polynesia,PYF,2018,0.21867776
French Polynesia,PYF,2019,0.2658228
French Polynesia,PYF,2020,0.16103896
Gabon,GAB,1995,0.6
Gabon,GAB,1996,0.4827586
Gabon,GAB,1997,0.4491018
Gabon,GAB,1998,0.36923078
Gabon,GAB,1999,0.42696628
Gabon,GAB,2000,0.4516129
Gabon,GAB,2001,0.3846154
Gabon,GAB,2002,0.28846154
Gabon,GAB,2003,0.054054055
Gabon,GAB,2004,0.4385246
Gabon,GAB,2005,0.95539033
Georgia,GEO,2010,0.9044049
Georgia,GEO,2011,0.47954175
Georgia,GEO,2012,0.6691057
Georgia,GEO,2013,0.7177531
Georgia,GEO,2014,0.7026199
Georgia,GEO,2015,0.7450199
Georgia,GEO,2016,0.63572943
Georgia,GEO,2017,0.593085
Georgia,GEO,2018,0.5141896
Georgia,GEO,2019,0.52068734
Georgia,GEO,2020,0.39190432
Georgia,GEO,2021,0.09131262
Greece,GRC,1995,0.05745311
Greece,GRC,1996,0.05946063
Greece,GRC,1997,0.051439922
Greece,GRC,1998,0.041040674
Greece,GRC,1999,0.03633673
Greece,GRC,2000,0.03604154
Greece,GRC,2001,0.04417728
Greece,GRC,2002,0.052045133
Greece,GRC,2003,0.058343474
Greece,GRC,2004,0.0717344
Greece,GRC,2005,0.07944463
Greece,GRC,2006,0.07762329
Greece,GRC,2013,0.12232143
Greece,GRC,2014,0.101620294
Greece,GRC,2015,0.106572315
Greece,GRC,2016,0.13190047
Greece,GRC,2017,0.109104946
Greece,GRC,2018,0.09789862
Greece,GRC,2019,0.084731594
Greece,GRC,2020,0.0042579737
Greece,GRC,2021,0.036790207
Grenada,GRD,1995,2.4166667
Grenada,GRD,1996,2.574074
Grenada,GRD,1997,2.3153152
Grenada,GRD,1998,2.3793104
Grenada,GRD,1999,2.032
Grenada,GRD,2000,1.4496124
Grenada,GRD,2001,1.2520325
Grenada,GRD,2002,1.0530303
Grenada,GRD,2003,1.0704225
Grenada,GRD,2004,1.761194
Grenada,GRD,2005,2.838384
Grenada,GRD,2006,1.882353
Grenada,GRD,2007,2.1153846
Grenada,GRD,2008,2.2923076
Grenada,GRD,2009,3.0350878
Grenada,GRD,2010,3.0454545
Grenada,GRD,2011,2.779661
Grenada,GRD,2012,1.96
Grenada,GRD,2013,1.5546875
Grenada,GRD,2014,1.58
Grenada,GRD,2015,1.8193549
Grenada,GRD,2016,2.0384614
Grenada,GRD,2017,1.7857143
Grenada,GRD,2018,1.844086
Grenada,GRD,2019,1.7978723
Grenada,GRD,2020,2.9981549
Grenada,GRD,2021,0.5319149
Guadeloupe,GLP,1995,0.6546875
Guadeloupe,GLP,1996,0.9776
Guadeloupe,GLP,1997,0.7121212
Guadeloupe,GLP,1998,0.57586205
Guadeloupe,GLP,1999,0.52228165
Guadeloupe,GLP,2000,0.65008295
Guadeloupe,GLP,2001,0.4568138
Guadeloupe,GLP,2003,0.29612756
Guadeloupe,GLP,2004,0.22807017
Guadeloupe,GLP,2005,0.19623657
Guadeloupe,GLP,2006,0.192
Guadeloupe,GLP,2007,0.2254902
Guadeloupe,GLP,2008,0.27912623
Guadeloupe,GLP,2009,0.31988472
Guadeloupe,GLP,2010,0.26785713
Guadeloupe,GLP,2011,0.32176656
Guadeloupe,GLP,2012,0.49846154
Guadeloupe,GLP,2013,0.32443532
Guadeloupe,GLP,2014,0.4814815
Guadeloupe,GLP,2015,0.60546875
Guadeloupe,GLP,2016,0.47504303
Guadeloupe,GLP,2017,0.4923077
Guadeloupe,GLP,2018,0.58639455
Guatemala,GTM,2007,0.12361878
Guatemala,GTM,2008,0.12311722
Guatemala,GTM,2009,0.24265403
Guatemala,GTM,2010,0.23592493
Guatemala,GTM,2011,0.23706897
Guatemala,GTM,2012,0.2425
Guatemala,GTM,2013,0.23774509
Guatemala,GTM,2014,0.2684172
Guatemala,GTM,2015,0.26612356
Guatemala,GTM,2016,0.20252366
Guatemala,GTM,2017,0.27234554
Guatemala,GTM,2018,0.35092646
Guatemala,GTM,2019,0.46062544
Guatemala,GTM,2020,0.5011372
Guatemala,GTM,2021,0.10612855
Haiti,HTI,1995,1.5517242
Haiti,HTI,1996,1.6666666
Haiti,HTI,1997,1.5973154
Haiti,HTI,1998,1.6734694
Haiti,HTI,1999,1.6993006
Haiti,HTI,2000,2.1785715
Haiti,HTI,2001,2.5140846
Haiti,HTI,2002,2.442857
Haiti,HTI,2003,2.8088236
Haiti,HTI,2004,3.0104167
Haiti,HTI,2005,3.2857144
Haiti,HTI,2006,4.1666665
Haiti,HTI,2007,1.2487047
Haiti,HTI,2008,1.9379845
Haiti,HTI,2009,1.1343669
Haiti,HTI,2010,2.109804
Haiti,HTI,2011,1.7106017
Haiti,HTI,2012,1.747851
Haiti,HTI,2013,1.5333333
Haiti,HTI,2014,1.4239037
Haiti,HTI,2015,1.3062016
Haiti,HTI,2016,1.5910113
Haiti,HTI,2017,1.7023555
Haiti,HTI,2018,1.9798658
Haiti,HTI,2019,2.2797203
Haiti,HTI,2020,0.5862069
Haiti,HTI,2021,0
Honduras,HND,1996,0.03041825
Honduras,HND,1997,0.009771987
Honduras,HND,1998,0.009345794
Honduras,HND,1999,0.15363881
Honduras,HND,2000,0.462845
Honduras,HND,2001,0.2972973
Honduras,HND,2002,0.43454546
Honduras,HND,2003,0.45171848
Honduras,HND,2004,0.600624
Honduras,HND,2005,0.6612184
Honduras,HND,2006,0.53856564
Honduras,HND,2007,0.62810946
Honduras,HND,2008,0.79746836
Honduras,HND,2009,0.9019139
Honduras,HND,2010,1.2780997
Honduras,HND,2011,1.1251435
Honduras,HND,2012,1.1273743
Honduras,HND,2013,1.1517961
Honduras,HND,2014,1.3986175
Honduras,HND,2015,1.3772727
Honduras,HND,2016,1.6587112
Honduras,HND,2017,1.5223529
Honduras,HND,2018,1.7438016
Honduras,HND,2019,2.1961327
Honduras,HND,2020,2.2794118
Honduras,HND,2021,0.79956424
Hong Kong,HKG,1998,0.42356732
Hong Kong,HKG,1999,0.44557866
Hong Kong,HKG,2000,0.48173362
Hong Kong,HKG,2001,0.5459563
Hong Kong,HKG,2002,0.54991114
Hong Kong,HKG,2003,0.6057255
Hong Kong,HKG,2004,0.5972904
Hong Kong,HKG,2005,0.5811954
Hong Kong,HKG,2006,0.5960432
Hong Kong,HKG,2007,0.6421243
Hong Kong,HKG,2008,0.703678
Hong Kong,HKG,2009,0.7482571
Hong Kong,HKG,2010,0.79387605
Hong Kong,HKG,2011,0.8785176
Hong Kong,HKG,2012,1.045225
Hong Kong,HKG,2013,1.1160126
Hong Kong,HKG,2014,1.1907958
Hong Kong,HKG,2015,1.2224387
Hong Kong,HKG,2016,1.1336572
Hong Kong,HKG,2017,1.0969732
Hong Kong,HKG,2018,1.2262926
Hong Kong,HKG,2019,1.3539913
Hong Kong,HKG,2020,1.6261958
Hong Kong,HKG,2021,0.022421524
Hungary,HUN,2004,1.7787422
Hungary,HUN,2005,2.6249123
Hungary,HUN,2006,3.13846
Hungary,HUN,2007,3.55881
Hungary,HUN,2008,3.4876332
Hungary,HUN,2009,3.4847648
Hungary,HUN,2010,3.1960042
Hungary,HUN,2011,3.0296586
Hungary,HUN,2012,3.207959
Hungary,HUN,2013,3.1049511
Hungary,HUN,2014,2.787809
Hungary,HUN,2015,2.3769908
Hungary,HUN,2016,2.46706
Hungary,HUN,2017,2.48185
Hungary,HUN,2018,2.2854946
Hungary,HUN,2019,2.6250222
Hungary,HUN,2020,3.2660105
Hungary,HUN,2021,3.6269438
Iceland,ISL,1995,0.110526316
Iceland,ISL,1996,0.10945274
Iceland,ISL,1997,0.103960395
Iceland,ISL,1998,0.09913793
Iceland,ISL,1999,0.06844106
Iceland,ISL,2000,0.08250825
Iceland,ISL,2001,0.093023255
Iceland,ISL,2002,0.10526316
Iceland,ISL,2003,0.0977918
Iceland,ISL,2004,0.125
Iceland,ISL,2005,0.14705883
Iceland,ISL,2006,0.13033175
Iceland,ISL,2007,0.11134021
Iceland,ISL,2008,0.117529884
Iceland,ISL,2009,0.13967611
Iceland,ISL,2010,0.14314929
Iceland,ISL,2011,0.11130742
Iceland,ISL,2012,0.13670133
Iceland,ISL,2013,0.114455596
Iceland,ISL,2014,0.10511535
Iceland,ISL,2015,0.07757952
Iceland,ISL,2016,0.055245537
Iceland,ISL,2017,0.05752809
Iceland,ISL,2018,0.06173735
Iceland,ISL,2019,0.09388971
Iceland,ISL,2020,0.002673247
Iceland,ISL,2021,0.027220631
India,IND,1995,0.008945386
India,IND,1996,0.008741259
India,IND,1997,0.008845829
India,IND,1998,0.009749894
India,IND,1999,0.010475423
India,IND,2000,0.010570026
India,IND,2001,0.021284983
India,IND,2002,0.018456375
India,IND,2003,0.017608218
India,IND,2004,0.015909748
India,IND,2005,0.03036489
India,IND,2006,0.040251855
India,IND,2007,0.031877212
India,IND,2008,0.017035775
India,IND,2009,0.024574304
India,IND,2010,0.01817867
India,IND,2019,0.009012054
India,IND,2020,0.007312033
India,IND,2021,0.0030047216
Indonesia,IDN,2015,0.04456489
Indonesia,IDN,2016,0.04037211
Indonesia,IDN,2017,0.084337346
Indonesia,IDN,2018,0.18020305
Indonesia,IDN,2019,0.042186994
Indonesia,IDN,2020,0.0350922
Indonesia,IDN,2021,0.0072430964
Iran,IRN,2021,0.121315196
Ireland,IRL,1996,0.046322558
Ireland,IRL,1997,0.06013961
Ireland,IRL,1998,0.060026385
Ireland,IRL,1999,0.053724818
Ireland,IRL,2000,0.051910926
Ireland,IRL,2001,0.054147646
Ireland,IRL,2002,0.047096975
Ireland,IRL,2003,0.049379066
Ireland,IRL,2004,0.05019416
Ireland,IRL,2005,0.05004773
Ireland,IRL,2006,0.052993376
Ireland,IRL,2007,0.050648104
Ireland,IRL,2008,0.068651885
Ireland,IRL,2009,0.06662957
Ireland,IRL,2010,0.061536305
Ireland,IRL,2011,0.06408912
Ireland,IRL,2012,0.06331126
Ireland,IRL,2013,0.0720339
Ireland,IRL,2014,0.088051744
Ireland,IRL,2015,0.093828715
Ireland,IRL,2016,0.11455446
Ireland,IRL,2017,0.116560265
Ireland,IRL,2018,0.12264324
Ireland,IRL,2019,0.132408
Israel,ISR,1995,0.1435666
Israel,ISR,1996,0.123809524
Israel,ISR,1997,0.14179105
Israel,ISR,1998,0.13285273
Israel,ISR,1999,0.10986159
Israel,ISR,2000,0.10550269
Israel,ISR,2001,0.01923077
Israel,ISR,2002,0.00034806822
Israel,ISR,2004,0.0001328374
Israel,ISR,2005,0.006831319
Israel,ISR,2006,0.0049315067
Israel,ISR,2007,0.109821
Israel,ISR,2008,0.17962675
Israel,ISR,2009,0.1800948
Israel,ISR,2010,0.22868355
Israel,ISR,2011,0.19219857
Israel,ISR,2012,0.22002771
Israel,ISR,2013,0.19513842
Israel,ISR,2014,0.110693544
Israel,ISR,2015,0.11039657
Israel,ISR,2016,0.05862069
Israel,ISR,2017,0.06919458
Israel,ISR,2018,0.065275416
Israel,ISR,2019,0.07754833
Israel,ISR,2020,0.06738869
Israel,ISR,2021,0.01511335
Italy,ITA,1995,0.79395854
Italy,ITA,1996,0.7548709
Italy,ITA,1997,0.6717975
Italy,ITA,1998,0.6746343
Italy,ITA,1999,0.6299978
Italy,ITA,2000,0.52261966
Italy,ITA,2001,0.5408336
Italy,ITA,2002,0.5970502
Italy,ITA,2003,0.5914049
Italy,ITA,2004,0.5775134
Italy,ITA,2005,0.622162
Italy,ITA,2006,0.6160797
Italy,ITA,2007,0.6097265
Italy,ITA,2008,0.65486497
Italy,ITA,2009,0.65804017
Italy,ITA,2010,0.67847157
Italy,ITA,2011,0.6450053
Italy,ITA,2012,0.6456644
Italy,ITA,2013,0.60913134
Italy,ITA,2014,0.5994318
Italy,ITA,2015,0.5979658
Italy,ITA,2016,0.6215535
Italy,ITA,2017,0.5438003
Italy,ITA,2018,0.5142576
Italy,ITA,2019,0.47875622
Italy,ITA,2020,0.5251687
Italy,ITA,2021,0.49457008
Jamaica,JAM,1995,0.52746296
Jamaica,JAM,1996,0.56626505
Jamaica,JAM,1997,0.59731543
Jamaica,JAM,1998,0.5502041
Jamaica,JAM,1999,0.61217946
Jamaica,JAM,2000,0.686319
Jamaica,JAM,2001,0.6577917
Jamaica,JAM,2002,0.68325436
Jamaica,JAM,2003,0.83925927
Jamaica,JAM,2004,0.7773852
Jamaica,JAM,2005,0.76808655
Jamaica,JAM,2006,0.7963073
Jamaica,JAM,2007,0.6937096
Jamaica,JAM,2008,0.61799663
Jamaica,JAM,2009,0.50355
Jamaica,JAM,2010,0.47346514
Jamaica,JAM,2011,0.576332
Jamaica,JAM,2012,0.6646526
Jamaica,JAM,2013,0.6298546
Jamaica,JAM,2014,0.6846154
Jamaica,JAM,2015,0.73904854
Jamaica,JAM,2016,0.7587534
Jamaica,JAM,2017,0.81725454
Jamaica,JAM,2018,0.7464618
Jamaica,JAM,2019,0.5792615
Jamaica,JAM,2020,0.5103362
Jamaica,JAM,2021,0.048497267
Jordan,JOR,1995,0.0065116277
Jordan,JOR,1996,0.0144665465
Jordan,JOR,1997,0.013250884
Jordan,JOR,1998,0.9401806
Jordan,JOR,1999,0.80502796
Jordan,JOR,2000,0.70886075
Jordan,JOR,2001,0.8145933
Jordan,JOR,2002,0.9618289
Jordan,JOR,2003,0.9549511
Jordan,JOR,2004,0.9582895
Jordan,JOR,2005,0.9477737
Jordan,JOR,2006,1.0381396
Jordan,JOR,2007,0.90294373
Jordan,JOR,2008,0.90426385
Jordan,JOR,2009,0.8696226
Jordan,JOR,2010,0.9201331
Jordan,JOR,2011,0.7204546
Jordan,JOR,2012,0.5170591
Jordan,JOR,2013,0.36603296
Jordan,JOR,2014,0.33508772
Jordan,JOR,2015,0.2786493
Jordan,JOR,2016,0.18755257
Jordan,JOR,2017,0.18774554
Jordan,JOR,2018,0.1860241
Jordan,JOR,2019,0.19432314
Jordan,JOR,2020,0.16213684
Jordan,JOR,2021,0.1724652
Kazakhstan,KAZ,2000,0.14411965
Kazakhstan,KAZ,2001,0.4596206
Kazakhstan,KAZ,2002,0.29872882
Kazakhstan,KAZ,2003,0.34315354
Kazakhstan,KAZ,2004,0.39635536
Kazakhstan,KAZ,2005,0.3888005
Kazakhstan,KAZ,2006,0.35726643
Kazakhstan,KAZ,2007,0.37022704
Kazakhstan,KAZ,2008,0.37004992
Kazakhstan,KAZ,2009,0.36987296
Kazakhstan,KAZ,2010,0.36977598
Kazakhstan,KAZ,2011,0.38895676
Kazakhstan,KAZ,2012,0.38900158
Kazakhstan,KAZ,2013,0.38875356
Kazakhstan,KAZ,2014,0.3888158
Kenya,KEN,1995,0.06100218
Kenya,KEN,1996,0.059134107
Kenya,KEN,1997,0.077586204
Kenya,KEN,1998,0.12878788
Kenya,KEN,1999,0.12412993
Kenya,KEN,2000,0.1535039
Kenya,KEN,2001,0.18192628
Kenya,KEN,2002,0.19451074
Kenya,KEN,2003,0.23624596
Kenya,KEN,2004,0.1351126
Kenya,KEN,2005,0.0571837
Kenya,KEN,2006,0.09357923
Kenya,KEN,2007,0.07769869
Kenya,KEN,2008,0.0543383
Kenya,KEN,2009,0.0704023
Kenya,KEN,2010,0.09455782
Kenya,KEN,2011,0.041714285
Kenya,KEN,2012,0.056825202
Kenya,KEN,2013,0.059972107
Kenya,KEN,2014,0.0705789
Kenya,KEN,2015,0.05924596
Kenya,KEN,2016,0.056782335
Kenya,KEN,2017,0.062316716
Kiribati,KIR,1999,2.9803922
Kiribati,KIR,2000,1.7916666
Kiribati,KIR,2001,2.152174
Kiribati,KIR,2002,23.387754
Kiribati,KIR,2003,25.55102
Kiribati,KIR,2004,17.794117
Kiribati,KIR,2005,11.243902
Kiribati,KIR,2006,1.4545455
Kiribati,KIR,2007,5.87234
Kiribati,KIR,2014,0.66
Kiribati,KIR,2015,1.1025641
Kiribati,KIR,2016,0.33333334
Kiribati,KIR,2017,0.29310346
Kiribati,KIR,2018,0.26760563
Kiribati,KIR,2019,0.51898736
Laos,LAO,1995,4.766667
Laos,LAO,1996,3.3333333
Laos,LAO,1997,1.3989637
Laos,LAO,1998,1.5
Laos,LAO,1999,1.3706564
Laos,LAO,2000,2.8586388
Laos,LAO,2001,2.8959537
Laos,LAO,2002,2.423256
Laos,LAO,2003,2.2448978
Laos,LAO,2004,1.1990172
Laos,LAO,2005,0.62946427
Laos,LAO,2006,0.44299287
Laos,LAO,2007,0.42206654
Laos,LAO,2008,0.34131274
Laos,LAO,2009,0.6206618
Laos,LAO,2010,0.5047904
Laos,LAO,2011,0.43822598
Laos,LAO,2012,0.45351374
Laos,LAO,2013,0.39962962
Laos,LAO,2014,0.31447536
Laos,LAO,2015,0.32204348
Laos,LAO,2016,0.27873304
Laos,LAO,2017,0.18790297
Laos,LAO,2018,0.11061008
Laos,LAO,2019,0.092837594
Laos,LAO,2020,0.09216363
Latvia,LVA,1996,2.0318584
Latvia,LVA,1997,1.8724409
Latvia,LVA,1998,2.1267362
Latvia,LVA,1999,2.1580882
Latvia,LVA,2000,2.7603142
Latvia,LVA,2001,2.4500847
Latvia,LVA,2002,1.6804246
Latvia,LVA,2003,1.5437694
Latvia,LVA,2004,1.8109361
Latvia,LVA,2005,2.3817205
Latvia,LVA,2006,2.025407
Latvia,LVA,2007,2.1675742
Latvia,LVA,2008,2.263658
Latvia,LVA,2009,2.5729403
Latvia,LVA,2010,2.6722505
Latvia,LVA,2011,2.70931
Latvia,LVA,2012,2.8808362
Latvia,LVA,2013,2.7903645
Latvia,LVA,2014,2.3890395
Latvia,LVA,2015,2.3804348
Latvia,LVA,2016,2.7908533
Latvia,LVA,2017,2.9640841
Latvia,LVA,2018,2.9953752
Latvia,LVA,2019,3.3116279
Latvia,LVA,2020,4.037736
Latvia,LVA,2021,3.0523012
Lesotho,LSO,1995,1.4022988
Lesotho,LSO,1996,1.3283582
Lesotho,LSO,1997,1.1736112
Lesotho,LSO,1998,0.93333334
Lesotho,LSO,1999,0.6505376
Lesotho,LSO,2006,0.028818443
Lesotho,LSO,2007,0.02739726
Lesotho,LSO,2008,0.028070176
Lesotho,LSO,2009,0.075
Lesotho,LSO,2010,0.026570048
Lesotho,LSO,2011,0.0012594458
Lesotho,LSO,2012,0.33438486
Lesotho,LSO,2013,0.353125
Libya,LBY,1995,31.714285
Libya,LBY,1996,13.5
Libya,LBY,1997,17.26
Libya,LBY,1998,25.5625
Libya,LBY,1999,4.421348
Libya,LBY,2000,4.534483
Libya,LBY,2001,4.6390533
Libya,LBY,2002,5.3555555
Libya,LBY,2003,5.746479
Libya,LBY,2006,2
Libya,LBY,2007,1.7894737
Libya,LBY,2008,0.23529412
Lithuania,LTU,1995,3
Lithuania,LTU,1996,3.203125
Lithuania,LTU,1997,2.6581028
Lithuania,LTU,1998,2.0275424
Lithuania,LTU,1999,2.132208
Lithuania,LTU,2000,2.7783933
Lithuania,LTU,2001,2.3005507
Lithuania,LTU,2002,1.8004202
Lithuania,LTU,2003,1.4379611
Lithuania,LTU,2007,1.8606999
Lithuania,LTU,2008,1.7678461
Lithuania,LTU,2009,1.9835943
Lithuania,LTU,2010,1.7027206
Lithuania,LTU,2011,1.5374647
Lithuania,LTU,2012,1.6205263
Lithuania,LTU,2013,1.6163021
Lithuania,LTU,2014,1.5293262
Lithuania,LTU,2015,1.4374698
Lithuania,LTU,2016,1.3179443
Lithuania,LTU,2017,1.2156163
Lithuania,LTU,2018,1.1646018
Lithuania,LTU,2019,1.1391305
Lithuania,LTU,2020,1.4386339
Lithuania,LTU,2021,1.2109705
Macao,MAC,1995,0.8448358
Macao,MAC,1996,0.73795307
Macao,MAC,1997,0.82481754
Macao,MAC,1998,0.5384104
Macao,MAC,1999,0.4740594
Macao,MAC,2000,0.76294017
Macao,MAC,2001,0.75950015
Macao,MAC,2002,0.75643563
Macao,MAC,2003,0.8842923
Macao,MAC,2004,1.0030034
Macao,MAC,2005,1.075771
Macao,MAC,2006,1.0591594
Macao,MAC,2007,1.0859791
Macao,MAC,2008,1.1614515
Macao,MAC,2009,1.0912324
Macao,MAC,2010,1.0934093
Macao,MAC,2011,1.166499
Macao,MAC,2012,1.0683509
Macao,MAC,2013,1.0552285
Macao,MAC,2014,1.1643554
Macao,MAC,2015,1.1467011
Macao,MAC,2016,0.97090477
Macao,MAC,2017,0.889945
Macao,MAC,2018,0.9360839
Macao,MAC,2019,1.11485
Macao,MAC,2020,1.0896528
Macao,MAC,2021,1.0843928
Madagascar,MDG,1995,0.13333334
Madagascar,MDG,2015,0.1557377
Madagascar,MDG,2016,0.13651878
Madagascar,MDG,2017,0.11764706
Madagascar,MDG,2018,0.2371134
Madagascar,MDG,2019,0.265625
Madagascar,MDG,2020,0.27525622
Malaysia,MYS,1995,0.992904
Malaysia,MYS,1996,0.97310174
Malaysia,MYS,1997,1.0272098
Malaysia,MYS,1998,0.9610881
Malaysia,MYS,1999,0.75387716
Malaysia,MYS,2000,0.68391705
Malaysia,MYS,2001,0.79992175
Malaysia,MYS,2002,0.5615408
Malaysia,MYS,2003,0.5404179
Malaysia,MYS,2004,0.555881
Malaysia,MYS,2005,0.4733735
Malaysia,MYS,2006,0.44172794
Malaysia,MYS,2007,0.35054594
Malaysia,MYS,2008,0.14824052
Malaysia,MYS,2009,0.3325298
Malaysia,MYS,2019,0.3427072
Malaysia,MYS,2020,0.40826216
Malaysia,MYS,2021,1.962963
Maldives,MDV,2000,0.014989293
Maldives,MDV,2001,0.010845987
Maldives,MDV,2002,0.006185567
Maldives,MDV,2003,0.0070921984
Maldives,MDV,2004,0.006482982
Maldives,MDV,2005,0.010126582
Maldives,MDV,2006,0.004983389
Maldives,MDV,2007,0.00887574
Maldives,MDV,2008,0.0029282577
Maldives,MDV,2009,0.0045731706
Maldives,MDV,2010,0.00063131313
Maldives,MDV,2011,0.00021482276
Maldives,MDV,2012,0.009394572
Maldives,MDV,2013,0.0017777778
Malta,MLT,1995,0.068996415
Malta,MLT,1996,0.0654649
Malta,MLT,1997,0.114311434
Malta,MLT,1998,0.12182741
Malta,MLT,1999,0.15485996
Malta,MLT,2000,0.140625
Malta,MLT,2001,0.21949153
Malta,MLT,2002,0.30776015
Malta,MLT,2003,0.3416149
Malta,MLT,2004,0.23529412
Malta,MLT,2005,0.26814687
Malta,MLT,2006,0.35320285
Malta,MLT,2007,0.38504824
Malta,MLT,2008,0.41982958
Malta,MLT,2009,0.3604061
Malta,MLT,2010,0.35548916
Malta,MLT,2011,0.3540636
Malta,MLT,2012,0.3901594
Malta,MLT,2013,0.27243996
Malta,MLT,2014,0.27928993
Malta,MLT,2015,0.3365115
Malta,MLT,2016,0.31841302
Malta,MLT,2017,0.294635
Malta,MLT,2018,0.24355522
Malta,MLT,2019,0.27824193
Malta,MLT,2020,0.08952959
Malta,MLT,2021,0.14669421
Marshall Islands,MHL,2016,0.2037037
Marshall Islands,MHL,2017,0.31666666
Marshall Islands,MHL,2020,0.6666667
Martinique,MTQ,1995,0.9365427
Martinique,MTQ,1996,0.8553459
Martinique,MTQ,1997,0.75438595
Martinique,MTQ,1998,0.7559199
Martinique,MTQ,1999,0.60106385
Martinique,MTQ,2000,0.5513308
Martinique,MTQ,2001,0.44130436
Martinique,MTQ,2002,0.46308726
Martinique,MTQ,2003,0.59381896
Martinique,MTQ,2004,0.3375796
Martinique,MTQ,2005,0.19214876
Martinique,MTQ,2006,0.19085488
Martinique,MTQ,2007,0.14371258
Martinique,MTQ,2008,0.18087319
Martinique,MTQ,2009,0.15837105
Martinique,MTQ,2010,0.15690376
Martinique,MTQ,2011,0.08249497
Martinique,MTQ,2012,0.23565574
Martinique,MTQ,2013,0.27142859
Martinique,MTQ,2014,0.42040816
